1,8,1,2,2,2
1,8,1,2,2,3
1,8,1,2,3,1
1,8,1,2,1,1
1,8,1,2,1,1
1,8,1,2,1,3
1,8,1,2,3,4
1,8,1,2,4,2
1,8,1,2,2,1
1,8,1,2,1,4
1,8,1,2,4,3
1,8,1,2,3,3
1,8,1,2,3,3
1,8,1,2,3,3
1,8,1,2,3,3
1,8,1,2,3,4
1,8,1,2,4,2
1,8,1,2,2,2
1,8,1,2,2,2
1,8,1,2,2,1
1,8,1,2,1,4
1,8,1,2,4,4
1,8,1,2,4,4
1,8,1,2,4,1
1,8,1,2,1,3
1,8,1,2,3,4
1,9,2,2,1,1
1,9,2,2,1,4
1,9,2,2,4,4
1,9,2,2,4,4
1,9,2,2,4,3
1,9,2,2,3,3
1,9,2,2,3,4
1,9,2,2,4,1
1,9,2,2,1,4
1,9,2,2,4,4
1,9,2,2,4,4
1,9,2,2,4,4
1,9,2,2,4,2
1,9,2,2,2,4
1,9,2,2,4,3
1,9,2,2,3,3
1,9,2,2,3,4
1,9,2,2,4,4
1,9,2,2,4,3
1,9,2,2,3,3
1,9,2,2,3,4
1,9,2,2,4,3
1,9,2,2,3,3
1,9,2,2,3,2
1,9,2,2,2,1
1,9,2,2,1,2
1,9,2,2,2,4
1,9,2,2,4,3
1,9,2,2,3,2
1,10,2,2,1,1
1,10,2,2,1,3
1,10,2,2,3,3
1,10,2,2,3,3
1,10,2,2,3,3
1,10,2,2,3,1
1,10,2,2,1,2
1,10,2,2,2,3
1,10,2,2,3,3
1,10,2,2,3,3
1,10,2,2,3,1
1,10,2,2,1,2
1,10,2,2,2,1
1,10,2,2,1,1
1,10,2,2,1,4
1,10,2,2,4,4
1,10,2,2,4,3
1,10,2,2,3,4
1,10,2,2,4,4
1,10,2,2,4,1
1,10,2,2,1,1
1,10,2,2,1,1
1,10,2,2,1,3
1,10,2,2,3,4
1,10,2,2,4,2
1,10,2,2,2,3
1,10,2,2,3,4
1,10,2,2,4,3
1,10,2,2,3,4
1,10,2,2,4,3
1,10,2,2,3,3
1,11,2,2,1,1
1,11,2,2,1,2
1,11,2,2,2,4
1,11,2,2,4,4
1,11,2,2,4,1
1,11,2,2,1,1
1,11,2,2,1,4
1,11,2,2,4,4
1,11,2,2,4,4
1,11,2,2,4,1
1,11,2,2,1,3
1,11,2,2,3,4
1,11,2,2,4,1
1,11,2,2,1,4
1,11,2,2,4,4
1,11,2,2,4,4
1,11,2,2,4,4
1,11,2,2,4,2
1,11,2,2,2,4
1,11,2,2,4,4
1,11,2,2,4,2
1,11,2,2,2,4
1,11,2,2,4,4
1,11,2,2,4,1
1,11,2,2,1,1
1,11,2,2,1,1
1,11,2,2,1,3
1,11,2,2,3,3
1,11,2,2,3,4
1,12,2,2,3,3
1,12,2,2,3,1
1,12,2,2,1,3
1,12,2,2,3,4
1,12,2,2,4,4
1,12,2,2,4,4
1,12,2,2,4,4
1,12,2,2,4,4
1,12,2,2,4,3
1,12,2,2,3,1
1,12,2,2,1,1
1,12,2,2,1,3
1,12,2,2,3,3
1,12,2,2,3,4
1,12,2,2,4,4
1,12,2,2,4,4
1,12,2,2,4,3
1,12,2,2,3,3
1,12,2,2,3,4
1,12,2,2,4,1
1,12,2,2,1,1
1,12,2,2,1,1
1,12,2,2,1,3
1,12,2,2,3,3
1,12,2,2,3,4
1,12,2,2,4,4
1,12,2,2,4,2
1,12,2,2,2,4
1,12,2,2,4,3
1,13,2,1,1,1
1,13,2,1,1,3
1,13,2,1,3,2
1,13,2,1,2,1
1,13,2,1,1,1
1,13,2,1,1,3
1,13,2,1,3,2
1,13,2,1,2,1
1,13,2,1,1,2
1,13,2,1,2,4
1,13,2,1,4,2
1,13,2,1,2,2
1,13,2,1,2,1
1,13,2,1,1,4
1,13,2,1,4,1
1,13,2,1,1,3
1,13,2,1,3,4
1,13,2,1,4,3
1,13,2,1,3,1
1,13,2,1,1,2
1,13,2,1,2,1
1,13,2,1,1,4
1,13,2,1,4,1
1,13,2,1,1,1
1,13,2,1,1,2
1,13,2,1,2,3
1,13,2,1,3,2
1,13,2,1,2,1
1,13,2,1,1,1
1,13,2,1,1,4
1,14,2,1,1,1
1,14,2,1,1,4
1,14,2,1,4,4
1,14,2,1,4,4
1,14,2,1,4,4
1,14,2,1,4,4
1,14,2,1,4,3
1,14,2,1,3,3
1,14,2,1,3,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,4
1,14,2,1,4,4
1,14,2,1,4,4
1,14,2,1,4,3
1,14,2,1,3,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,1
1,14,2,1,1,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,2
1,14,2,1,2,1
1,15,2,2,1,1
1,15,2,2,1,1
1,15,2,2,1,4
1,15,2,2,4,1
1,15,2,2,1,3
1,15,2,2,3,2
1,15,2,2,2,4
1,15,2,2,4,4
1,15,2,2,4,3
1,15,2,2,3,4
1,15,2,2,4,1
1,15,2,2,1,4
1,15,2,2,4,3
1,15,2,2,3,3
1,15,2,2,3,2
1,15,2,2,2,4
1,15,2,2,4,3
1,15,2,2,3,3
1,15,2,2,3,1
1,15,2,2,1,1
1,15,2,2,1,1
1,15,2,2,1,3
1,15,2,2,3,4
1,15,2,2,4,4
1,15,2,2,4,4
1,15,2,2,4,3
1,16,2,2,1,1
1,16,2,2,1,3
1,16,2,2,3,4
1,16,2,2,4,3
1,16,2,2,3,4
1,16,2,2,4,4
1,16,2,2,4,4
1,16,2,2,4,3
1,16,2,2,3,1
1,16,2,2,1,1
1,16,2,2,1,2
1,16,2,2,2,4
1,16,2,2,4,4
1,16,2,2,4,4
1,16,2,2,4,4
1,16,2,2,4,3
1,16,2,2,3,3
1,16,2,2,3,4
1,16,2,2,4,4
1,16,2,2,4,4
1,16,2,2,4,2
1,16,2,2,2,4
1,16,2,2,4,1
1,16,2,2,1,3
1,16,2,2,3,1
1,16,2,2,1,3
1,16,2,2,3,3
1,16,2,2,3,3
1,16,2,2,3,4
2,1,1,2,1,1
2,1,1,2,1,1
2,1,1,2,1,4
2,1,1,2,4,3
2,1,1,2,3,2
2,1,1,2,2,1
2,1,1,2,1,4
2,1,1,2,4,4
2,1,1,2,4,2
2,1,1,2,2,2
2,1,1,2,2,3
2,1,1,2,3,3
2,1,1,2,3,2
2,1,1,2,2,2
2,1,1,2,2,1
2,1,1,2,1,3
2,1,1,2,3,2
2,1,1,2,2,2
2,1,1,2,2,1
2,1,1,2,1,4
2,1,1,2,4,4
2,1,1,2,4,3
2,1,1,2,3,3
2,1,1,2,3,2
2,1,1,2,2,1
2,1,1,2,1,2
2,1,1,2,2,2
2,1,1,2,2,2
2,1,1,2,2,2
2,1,1,2,2,2
2,1,1,2,2,2
2,2,1,2,2,2
2,2,1,2,2,2
2,2,1,2,2,1
2,2,1,2,1,3
2,2,1,2,3,4
2,2,1,2,4,2
2,2,1,2,2,1
2,2,1,2,1,1
2,2,1,2,1,1
2,2,1,2,1,1
2,2,1,2,1,2
2,2,1,2,2,1
2,2,1,2,1,1
2,2,1,2,1,2
2,2,1,2,2,2
2,2,1,2,2,1
2,2,1,2,1,2
2,2,1,2,2,2
2,2,1,2,2,1
2,2,1,2,1,1
2,2,1,2,1,2
2,2,1,2,2,3
2,2,1,2,3,2
2,2,1,2,2,1
2,2,1,2,1,2
2,3,1,2,4,4
2,3,1,2,4,1
2,3,1,2,1,3
2,3,1,2,3,3
2,3,1,2,3,4
2,3,1,2,4,3
2,3,1,2,3,3
2,3,1,2,3,3
2,3,1,2,3,1
2,3,1,2,1,1
2,3,1,2,1,2
2,3,1,2,2,2
2,3,1,2,2,2
2,3,1,2,2,4
2,3,1,2,4,2
2,3,1,2,2,1
2,3,1,2,1,2
2,3,1,2,2,3
2,3,1,2,3,3
2,3,1,2,3,3
2,3,1,2,3,3
2,3,1,2,3,4
2,3,1,2,4,4
2,3,1,2,4,3
2,3,1,2,3,4
2,3,1,2,4,4
2,3,1,2,4,4
2,3,1,2,4,3
2,4,1,2,1,1
2,4,1,2,1,2
2,4,1,2,2,2
2,4,1,2,2,1
2,4,1,2,1,1
2,4,1,2,1,4
2,4,1,2,4,4
2,4,1,2,4,4
2,4,1,2,4,2
2,4,1,2,2,1
2,4,1,2,1,2
2,4,1,2,2,3
2,4,1,2,3,3
2,4,1,2,3,2
2,4,1,2,2,1
2,4,1,2,1,2
2,4,1,2,2,2
2,4,1,2,2,1
2,4,1,2,1,4
2,4,1,2,4,2
2,4,1,2,2,1
2,4,1,2,1,3
2,4,1,2,3,2
2,4,1,2,2,2
2,4,1,2,2,2
2,4,1,2,2,2
2,4,1,2,2,1
2,4,1,2,1,1
2,4,1,2,1,2
2,4,1,2,2,2
2,4,1,2,2,4
2,5,1,2,2,2
2,5,1,2,2,4
2,5,1,2,4,2
2,5,1,2,2,1
2,5,1,2,1,1
2,5,1,2,1,4
2,5,1,2,4,4
2,5,1,2,4,4
2,5,1,2,4,4
2,5,1,2,4,2
2,5,1,2,2,1
2,5,1,2,1,3
2,5,1,2,3,2
2,5,1,2,2,2
2,5,1,2,2,2
2,5,1,2,2,4
2,5,1,2,4,4
2,5,1,2,4,2
2,5,1,2,2,3
2,5,1,2,3,4
2,5,1,2,4,2
2,5,1,2,2,2
2,5,1,2,2,3
2,5,1,2,3,2
2,5,1,2,2,4
2,5,1,2,4,3
2,5,1,2,3,4
2,5,1,2,4,3
2,5,1,2,3,1
2,6,1,2,4,4
2,6,1,2,4,2
2,6,1,2,2,3
2,6,1,2,3,4
2,6,1,2,4,3
2,6,1,2,3,2
2,6,1,2,2,1
2,6,1,2,1,4
2,6,1,2,4,3
2,6,1,2,3,3
2,6,1,2,3,4
2,6,1,2,4,4
2,6,1,2,4,4
2,6,1,2,4,4
2,6,1,2,4,2
2,6,1,2,2,3
2,6,1,2,3,4
2,6,1,2,4,4
2,6,1,2,4,3
2,6,1,2,3,2
2,6,1,2,2,2
2,6,1,2,2,1
2,6,1,2,1,3
2,6,1,2,3,4
2,6,1,2,4,2
2,6,1,2,2,2
2,6,1,2,2,4
2,6,1,2,4,4
2,6,1,2,4,4
2,7,1,2,4,4
2,7,1,2,4,3
2,7,1,2,3,2
2,7,1,2,2,2
2,7,1,2,2,1
2,7,1,2,1,2
2,7,1,2,2,2
2,7,1,2,2,3
2,7,1,2,3,4
2,7,1,2,4,4
2,7,1,2,4,4
2,7,1,2,4,2
2,7,1,2,2,2
2,7,1,2,2,4
2,7,1,2,4,2
2,7,1,2,2,2
2,7,1,2,2,1
2,7,1,2,1,3
2,7,1,2,3,4
2,7,1,2,4,2
2,7,1,2,2,2
2,7,1,2,2,3
2,7,1,2,3,2
2,7,1,2,2,2
2,7,1,2,2,2
2,7,1,2,2,1
2,7,1,2,1,2
2,7,1,2,2,2
2,7,1,2,2,3
2,7,1,2,3,4
2,7,1,2,4,4
2,7,1,2,4,4
2,7,1,2,4,2
2,8,1,2,3,3
2,8,1,2,3,2
2,8,1,2,2,1
2,8,1,2,1,2
2,8,1,2,2,4
2,8,1,2,4,2
2,8,1,2,2,1
2,8,1,2,1,2
2,8,1,2,2,2
2,8,1,2,2,4
2,8,1,2,4,3
2,8,1,2,3,4
2,8,1,2,4,2
2,8,1,2,2,4
2,8,1,2,4,1
2,8,1,2,1,4
2,8,1,2,4,1
2,8,1,2,1,1
2,8,1,2,1,2
2,8,1,2,2,2
2,8,1,2,2,2
2,8,1,2,2,4
2,8,1,2,4,4
2,8,1,2,4,4
2,8,1,2,4,1
2,8,1,2,1,1
2,8,1,2,1,3
2,8,1,2,3,3
2,8,1,2,3,3
2,8,1,2,3,1
2,8,1,2,1,1
2,8,1,2,1,4
2,10,2,2,2,2
2,10,2,2,2,3
2,10,2,2,3,3
2,10,2,2,3,4
2,10,2,2,4,3
2,10,2,2,3,4
2,10,2,2,4,1
2,10,2,2,1,1
2,10,2,2,1,3
2,10,2,2,3,4
2,10,2,2,4,3
2,10,2,2,3,4
2,10,2,2,4,2
2,10,2,2,2,1
2,10,2,2,1,3
2,10,2,2,3,3
2,10,2,2,3,3
2,10,2,2,3,4
2,10,2,2,4,4
2,10,2,2,4,4
2,10,2,2,4,2
2,10,2,2,2,2
2,10,2,2,2,3
2,10,2,2,3,4
2,10,2,2,4,3
2,10,2,2,3,3
2,10,2,2,3,4
2,10,2,2,4,1
2,10,2,2,1,3
2,10,2,2,3,3
2,10,2,2,3,4
2,10,2,2,4,4
2,10,2,2,4,1
2,10,2,2,1,1
2,11,2,2,1,1
2,11,2,2,1,2
2,11,2,2,2,3
2,11,2,2,3,2
2,11,2,2,2,2
2,11,2,2,2,2
2,11,2,2,2,1
2,11,2,2,1,2
2,11,2,2,2,3
2,11,2,2,3,3
2,11,2,2,3,4
2,11,2,2,4,1
2,11,2,2,1,2
2,11,2,2,2,3
2,11,2,2,3,4
2,11,2,2,4,4
2,11,2,2,4,3
2,11,2,2,3,3
2,11,2,2,3,2
2,11,2,2,2,1
2,11,2,2,1,3
2,11,2,2,3,3
2,11,2,2,3,4
2,11,2,2,4,4
2,11,2,2,4,3
2,11,2,2,3,1
2,11,2,2,1,3
2,11,2,2,3,1
2,11,2,2,1,4
2,11,2,2,4,3
2,11,2,2,3,3
2,11,2,2,3,4
2,11,2,2,4,4
2,11,2,2,4,4
2,11,2,2,4,3
2,12,2,2,3,3
2,12,2,2,3,1
2,12,2,2,1,3
2,12,2,2,3,1
2,12,2,2,1,4
2,12,2,2,4,3
2,12,2,2,3,1
2,12,2,2,1,1
2,12,2,2,1,1
2,12,2,2,1,2
2,12,2,2,2,3
2,12,2,2,3,3
2,12,2,2,3,1
2,12,2,2,1,1
2,12,2,2,1,1
2,12,2,2,1,2
2,12,2,2,2,2
2,12,2,2,2,1
2,12,2,2,1,3
2,12,2,2,3,4
2,12,2,2,4,4
2,12,2,2,4,3
2,12,2,2,3,3
2,12,2,2,3,4
2,12,2,2,4,4
2,12,2,2,4,4
2,12,2,2,4,4
2,12,2,2,4,2
2,12,2,2,2,1
2,12,2,2,1,1
2,13,2,2,1,1
2,13,2,2,1,2
2,13,2,2,2,1
2,13,2,2,1,2
2,13,2,2,2,1
2,13,2,2,1,3
2,13,2,2,3,3
2,13,2,2,3,2
2,13,2,2,2,2
2,13,2,2,2,1
2,13,2,2,1,2
2,13,2,2,2,2
2,13,2,2,2,1
2,13,2,2,1,3
2,13,2,2,3,4
2,13,2,2,4,3
2,13,2,2,3,2
2,13,2,2,2,2
2,13,2,2,2,1
2,13,2,2,1,2
2,13,2,2,2,1
2,13,2,2,1,2
2,13,2,2,2,1
2,13,2,2,1,1
2,13,2,2,1,2
2,13,2,2,2,2
2,13,2,2,2,2
2,13,2,2,2,2
2,13,2,2,2,1
2,13,2,2,1,2
2,15,2,2,1,1
2,15,2,2,1,2
2,15,2,2,2,3
2,15,2,2,3,1
2,15,2,2,1,2
2,15,2,2,2,3
2,15,2,2,3,3
2,15,2,2,3,1
2,15,2,2,1,2
2,15,2,2,2,1
2,15,2,2,1,1
2,15,2,2,1,2
2,15,2,2,2,4
2,15,2,2,4,3
2,15,2,2,3,2
2,15,2,2,2,3
2,15,2,2,3,4
2,15,2,2,4,3
2,15,2,2,3,3
2,15,2,2,3,1
2,15,2,2,1,3
2,15,2,2,3,3
2,15,2,2,3,4
2,15,2,2,4,4
2,15,2,2,4,3
2,15,2,2,3,3
2,15,2,2,3,1
2,15,2,2,1,1
2,15,2,2,1,1
2,15,2,2,1,2
2,15,2,2,2,1
2,16,2,2,2,2
2,16,2,2,2,3
2,16,2,2,3,3
2,16,2,2,3,1
2,16,2,2,1,1
2,16,2,2,1,4
2,16,2,2,4,3
2,16,2,2,3,4
2,16,2,2,4,4
2,16,2,2,4,3
2,16,2,2,3,4
2,16,2,2,4,3
2,16,2,2,3,1
2,16,2,2,1,3
2,16,2,2,3,4
2,16,2,2,4,3
2,16,2,2,3,3
2,16,2,2,3,3
2,16,2,2,3,4
2,16,2,2,4,3
2,16,2,2,3,3
2,16,2,2,3,4
2,16,2,2,4,3
2,16,2,2,3,3
2,16,2,2,3,4
2,16,2,2,4,4
2,16,2,2,4,1
2,16,2,2,1,4
2,16,2,2,4,3
2,16,2,2,3,3
3,1,1,1,2,2
3,1,1,1,2,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,4
3,1,1,1,4,3
3,1,1,1,3,4
3,1,1,1,4,3
3,1,1,1,3,2
3,1,1,1,2,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,2
3,1,1,1,2,2
3,1,1,1,2,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,2
3,1,1,1,2,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,1
3,1,1,1,1,2
3,1,1,1,2,2
3,1,1,1,2,1
3,1,1,1,1,2
3,1,1,1,2,2
3,1,1,1,2,2
3,1,1,1,2,2
3,1,1,1,2,2
3,1,1,1,2,3
3,4,1,2,1,1
3,4,1,2,1,1
3,4,1,2,1,2
3,4,1,2,2,1
3,4,1,2,1,2
3,4,1,2,2,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,1
3,4,1,2,1,1
3,4,1,2,1,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,1
3,4,1,2,1,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,2
3,4,1,2,2,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,1
3,4,1,2,1,1
3,4,1,2,1,1
3,4,1,2,1,2
3,4,1,2,2,2
3,4,1,2,2,3
3,4,1,2,3,4
3,4,1,2,4,1
3,4,1,2,1,2
3,4,1,2,2,1
3,4,1,2,1,2
3,4,1,2,2,1
3,6,1,2,1,1
3,6,1,2,1,2
3,6,1,2,2,2
3,6,1,2,2,1
3,6,1,2,1,4
3,6,1,2,4,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,3
3,6,1,2,3,4
3,6,1,2,4,2
3,6,1,2,2,2
3,6,1,2,2,4
3,6,1,2,4,3
3,6,1,2,3,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,4
3,6,1,2,4,3
3,6,1,2,3,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,2
3,6,1,2,2,1
3,6,1,2,1,1
3,6,1,2,1,1
3,6,1,2,1,1
3,9,2,2,1,1
3,9,2,2,1,1
3,9,2,2,1,1
3,9,2,2,1,1
3,9,2,2,1,2
3,9,2,2,2,4
3,9,2,2,4,3
3,9,2,2,3,4
3,9,2,2,4,2
3,9,2,2,2,3
3,9,2,2,3,3
3,9,2,2,3,4
3,9,2,2,4,2
3,9,2,2,2,2
3,9,2,2,2,2
3,9,2,2,2,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,3
3,9,2,2,3,4
3,9,2,2,4,3
3,9,2,2,3,3
3,9,2,2,3,4
3,9,2,2,4,2
3,9,2,2,2,4
3,9,2,2,4,3
3,9,2,2,3,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,4
3,9,2,2,4,3
3,9,2,2,3,3
3,10,2,1,1,1
3,10,2,1,1,3
3,10,2,1,3,1
3,10,2,1,1,1
3,10,2,1,1,4
3,10,2,1,4,3
3,10,2,1,3,2
3,10,2,1,2,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,3
3,10,2,1,3,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,2
3,10,2,1,2,2
3,10,2,1,2,2
3,10,2,1,2,2
3,10,2,1,2,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,1
3,10,2,1,1,2
3,10,2,1,2,1
3,10,2,1,1,3
3,10,2,1,3,3
3,11,2,2,2,2
3,11,2,2,2,1
3,11,2,2,1,2
3,11,2,2,2,3
3,11,2,2,3,4
3,11,2,2,4,2
3,11,2,2,2,1
3,11,2,2,1,2
3,11,2,2,2,1
3,11,2,2,1,2
3,11,2,2,2,1
3,11,2,2,1,3
3,11,2,2,3,1
3,11,2,2,1,2
3,11,2,2,2,1
3,11,2,2,1,2
3,11,2,2,2,2
3,11,2,2,2,2
3,11,2,2,2,2
3,11,2,2,2,2
3,11,2,2,2,3
3,11,2,2,3,4
3,11,2,2,4,3
3,11,2,2,3,1
3,11,2,2,1,1
3,11,2,2,1,2
3,11,2,2,2,1
3,11,2,2,1,1
3,11,2,2,1,2
3,11,2,2,2,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,4
3,12,2,2,4,2
3,12,2,2,2,1
3,12,2,2,1,4
3,12,2,2,4,4
3,12,2,2,4,1
3,12,2,2,1,3
3,12,2,2,3,4
3,12,2,2,4,3
3,12,2,2,3,3
3,12,2,2,3,3
3,12,2,2,3,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,3
3,12,2,2,3,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,1
3,12,2,2,1,3
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,2
3,13,2,1,2,4
3,13,2,1,4,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,2
3,13,2,1,2,1
3,13,2,1,1,1
3,13,2,1,1,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,3
3,13,2,1,3,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,2
3,13,2,1,2,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,1
3,13,2,1,1,3
3,13,2,1,3,3
3,14,2,2,3,3
3,14,2,2,3,2
3,14,2,2,2,2
3,14,2,2,2,2
3,14,2,2,2,3
3,14,2,2,3,4
3,14,2,2,4,4
3,14,2,2,4,2
3,14,2,2,2,2
3,14,2,2,2,4
3,14,2,2,4,2
3,14,2,2,2,2
3,14,2,2,2,1
3,14,2,2,1,2
